Country Name	Country Code	2023 [YR2023] - Access to electricity (% of population) [EG.ELC.ACCS.ZS]	2023 [YR2023] - Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD]	2023 [YR2023] - Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD]	2023 [YR2023] - Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]	2023 [YR2023] - Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]	2023 [YR2023] - Agricultural land (% of land area) [AG.LND.AGRI.ZS]	2023 [YR2023] - Agricultural land (sq. km) [AG.LND.AGRI.K2]	2023 [YR2023] - Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]	2023 [YR2023] - Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS]	2023 [YR2023] - Armed forces personnel, total [MS.MIL.TOTL.P1]	2023 [YR2023] - Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]	2023 [YR2023] - Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS]	2023 [YR2023] - Compulsory education, duration (years) [SE.COM.DURS]	2023 [YR2023] - Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot]	2023 [YR2023] - Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD]	2023 [YR2023] - Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS]	2023 [YR2023] - Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD]	2023 [YR2023] - Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]	2023 [YR2023] - Ease of doing business rank (1=most business-friendly regulations) [IC.BUS.EASE.XQ]	2023 [YR2023] - Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC]	2023 [YR2023] - Electricity production from coal sources (% of total) [EG.ELC.COAL.ZS]	2023 [YR2023] - Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS]	2023 [YR2023] - Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS]	2023 [YR2023] - Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]	2023 [YR2023] - Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE]	2023 [YR2023] - Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP) [EG.USE.COMM.GD.PP.KD]	2023 [YR2023] - Expense (% of GDP) [GC.XPN.TOTL.GD.ZS]	2023 [YR2023] - Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]	2023 [YR2023] - Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]	2023 [YR2023] - Gini index [SI.POV.GINI]	2023 [YR2023] - Government Effectiveness: Estimate [GE.EST]	2023 [YR2023] - Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24) [SH.HIV.INCD.YG.P3]	2023 [YR2023] - Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49) [SH.HIV.INCD.ZS]	2023 [YR2023] - Incidence of HIV, all (per 1,000 uninfected population) [SH.HIV.INCD.TL.P3]	2023 [YR2023] - Incidence of malaria (per 1,000 population at risk) [SH.MLR.INCD.P3]	2023 [YR2023] - Incidence of tuberculosis (per 100,000 people) [SH.TBS.INCD]	2023 [YR2023] - Income share held by highest 10% [SI.DST.10TH.10]	2023 [YR2023] - Income share held by lowest 10% [SI.DST.FRST.10]	2023 [YR2023] - Individuals using the Internet (% of population) [IT.NET.USER.ZS]	2023 [YR2023] - Individuals using the Internet, female (% of female population) [IT.NET.USER.FE.ZS]	2023 [YR2023] - Individuals using the Internet, male (% of male population) [IT.NET.USER.MA.ZS]	2023 [YR2023] - Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]	2023 [YR2023] - Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]	2023 [YR2023] - Labor force, total [SL.TLF.TOTL.IN]	2023 [YR2023] - Life expectancy at birth, total (years) [SP.DYN.LE00.IN]	2023 [YR2023] - Livestock production index (2014-2016 = 100) [AG.PRD.LVSK.XD]	2023 [YR2023] - Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]	2023 [YR2023] - Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS]	2023 [YR2023] - New businesses registered (number) [IC.BUS.NREG]	2023 [YR2023] - Number of infant deaths [SH.DTH.IMRT]	2023 [YR2023] - Number of neonatal deaths [SH.DTH.NMRT]	2023 [YR2023] - Number of maternal deaths [SH.MMR.DTHS]	2023 [YR2023] - People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS]	2023 [YR2023] - Physicians (per 1,000 people) [SH.MED.PHYS.ZS]	2023 [YR2023] - PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]	2023 [YR2023] - PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]	2023 [YR2023] - Population growth (annual %) [SP.POP.GROW]	2023 [YR2023] - Population density (people per sq. km of land area) [EN.POP.DNST]	2023 [YR2023] - Population ages 65 and above, total [SP.POP.65UP.TO]	2023 [YR2023] - Population ages 15-64, total [SP.POP.1564.TO]	2023 [YR2023] - Population ages 15-64, male [SP.POP.1564.MA.IN]	2023 [YR2023] - Population ages 15-64, female [SP.POP.1564.FE.IN]	2023 [YR2023] - Population ages 0-14, total [SP.POP.0014.TO]	2023 [YR2023] - Population ages 0-14, male [SP.POP.0014.MA.IN]	2023 [YR2023] - Population ages 0-14, female [SP.POP.0014.FE.IN]	2023 [YR2023] - Population ages 65 and above, male [SP.POP.65UP.MA.IN]	2023 [YR2023] - Population ages 65 and above, female [SP.POP.65UP.FE.IN]	2023 [YR2023] - Population in largest city [EN.URB.LCTY]	2023 [YR2023] - Population, total [SP.POP.TOTL]	2023 [YR2023] - Population, male [SP.POP.TOTL.MA.IN]	2023 [YR2023] - Population, female [SP.POP.TOTL.FE.IN]	2023 [YR2023] - Pupil-teacher ratio, primary [SE.PRM.ENRL.TC.ZS]	2023 [YR2023] - Pupil-teacher ratio, secondary [SE.SEC.ENRL.TC.ZS]	2023 [YR2023] - Pupil-teacher ratio, tertiary [SE.TER.ENRL.TC.ZS]	2023 [YR2023] - Rail lines (total route-km) [IS.RRS.TOTL.KM]	2023 [YR2023] - Railways, passengers carried (million passenger-km) [IS.RRS.PASG.KM]	2023 [YR2023] - Railways, goods transported (million ton-km) [IS.RRS.GOOD.MT.K6]	2023 [YR2023] - Rural population [SP.RUR.TOTL]	2023 [YR2023] - Surface area (sq. km) [AG.SRF.TOTL.K2]	2023 [YR2023] - Urban population [SP.URB.TOTL]
Sri Lanka	LKA	..	..	..	18.1467063273845	34.132822127817	..	..	8.28101275498681	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.25227889418602	..	..	..	..	..	..	..	..	..	..	16.5411742279832	33.1790816423797	8707414	..	..	..	..	..	..	..	..	..	..	..	..	-0.651320770103285	..	2626085	14471414	7033673	7437741	4939502	2514539	2424963	1060335	1565749	632543	22037000	10608547	11428453	..	..	..	..	..	..	17803472	..	4233528
St. Kitts and Nevis	KNA	..	..	..	15.0990689902125	27.4051086178085	..	..	1.38514947819273	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.380410820245743	..	..	..	..	..	..	..	..	..	..	3.55711230848243	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.205424966383384	..	5060	33512	16123	17389	9184	4631	4553	2280	2780	..	47755	23034	24721	..	..	..	..	..	..	32905	..	14850
St. Lucia	LCA	..	..	..	13.0491803278689	24.3903926801372	..	..	0.919927094962772	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.0738346204161644	..	..	..	..	..	..	..	..	..	..	4.07060821926204	46.8497416520385	100833	..	..	..	..	..	..	..	..	..	..	..	..	0.218823329233446	..	17114	131150	65436	65714	31988	16231	15756	7391	9722	..	180251	89058	91192	..	..	..	..	..	..	145693	..	34558
St. Martin (French part)	MAF	..	..	..	17.5472837957154	31.5209814582462	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.89560315551153	..	3776	21519	10180	11338	6783	3491	3291	1570	2205	..	32077	15242	16834	..	..	..	..	..	..	..	..	..
St. Vincent and the Grenadines	VCT	..	..	..	16.2987896583829	32.2337606531548	..	..	4.15378200896425	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.0738346204161644	..	..	..	..	..	..	..	..	..	..	4.56457719814894	41.4134941575575	53060	..	..	..	..	..	..	..	..	..	..	..	..	-0.240794545327961	..	11379	69815	35691	34124	22504	11428	11077	5593	5786	..	103698	52713	50986	..	..	..	..	..	..	47391	..	56307
Sudan	SDN	..	..	..	6.40929987538189	73.0517009438292	..	..	5.59153896216642	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.97706210613251	..	..	..	..	..	..	..	..	..	..	..	29.5710552825942	13589630	..	..	..	..	..	..	..	..	..	..	..	..	2.6001891699622	..	1718173	26807499	13328647	13478852	19583334	9925805	9657528	780018	938156	6344348	48109006	24034469	24074537	..	..	..	..	..	..	30625231	..	17483775
Suriname	SUR	..	..	..	11.4261066662156	39.1747395688599	..	..	..	..	..	..	..	6	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.967238128185272	..	..	..	..	..	..	..	..	..	..	..	41.7248131718819	250230	..	..	..	..	..	..	..	..	..	..	..	..	0.837207897304605	..	47285	413833	208223	205610	162118	82458	79660	19226	28059	..	623236	309907	313329	..	..	..	..	..	..	209339	..	413897
Sweden	SWE	..	..	..	32.8645469404309	28.0271819860935	..	..	1.60262673190285	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.60138332843781	..	..	..	..	..	..	..	95.7033	95.6015	95.803	8.54862489748902	47.1450767889395	5825253	..	..	..	..	..	..	..	..	..	..	..	..	0.472717863265105	..	2152265	6548896	3358823	3190072	1835471	944113	891358	1008893	1143372	1700066	10536632	5311829	5224802	..	..	..	..	..	..	1186635	..	9349997
Switzerland	CHE	..	..	..	30.1006686220174	22.9648261717662	..	..	0.62920241956629	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2.13492703437805	..	..	..	..	..	..	..	97.3444	96.4868	98.2155	2.13540088016377	46.7394536070908	4991280	..	..	..	..	..	..	..	..	..	..	..	..	0.84073604280258	..	1740343	5781742	2925616	2856126	1327767	681723	646044	789771	950573	1431538	8849852	4397109	4452743	..	..	..	..	..	..	2283085	..	6566767
Syrian Arab Republic	SYR	..	..	..	7.19363423423364	45.2244452807481	..	..	..	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.78816211223602	..	..	..	..	..	..	..	..	..	..	..	18.4406938772731	6314719	..	..	..	..	..	..	..	..	..	..	..	..	4.85965527721486	..	1096239	15239015	7624262	7614753	6891760	3527202	3364557	473900	622339	2584771	23227014	11625364	11601649	..	..	..	..	..	..	9892618	..	13334396
Tajikistan	TJK	..	..	..	6.04405461258306	59.8356075493692	..	..	..	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.772318005561829	..	..	..	..	..	..	..	..	..	..	..	38.3540324535414	2677489	..	..	..	..	..	..	..	..	..	..	..	..	1.89847329660101	..	369594	6115001	3055572	3059430	3658948	1876811	1782137	172460	197134	986899	10143543	5104843	5038700	..	..	..	..	..	..	7279615	..	2863928
Tanzania	TZA	..	..	..	5.75186046822582	80.1691255802785	..	..	23.7176273562157	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.455080926418304	..	..	..	..	..	..	..	..	..	..	3.79923291384916	48.7133010003212	31219073	..	..	..	..	..	..	..	..	..	..	..	..	2.91944687054643	..	2086341	36272455	17725750	18546705	29079310	14693267	14386043	918192	1168149	7775865	67438106	33337209	34100897	..	..	..	..	..	..	42210185	..	25227921
Thailand	THA	..	..	..	23.1892236883791	22.1243572265483	..	..	8.57124459153518	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.171705812215805	..	..	..	..	..	..	..	89.5352	88.6092	90.5383	1.22802623546169	45.9267250984607	40813511	..	..	..	..	..	..	..	..	..	..	..	..	0.145296511250275	..	11458089	49411266	24201985	25209281	10931925	5628139	5303786	4995591	6462498	11069982	71801279	34825715	36975565	..	..	..	..	..	..	33310049	..	38491230
Timor-Leste	TLS	..	..	..	8.50002000118795	56.4305031450353	..	..	..	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.841954410076141	..	..	..	..	..	..	..	..	..	..	..	45.1857747245843	596825	..	..	..	..	..	..	..	..	..	..	..	..	1.42865283050419	..	70121	824951	420872	404080	465524	240297	225227	32654	37468	..	1360596	693822	666774	..	..	..	..	..	..	919001	..	441595
Togo	TGO	..	..	..	5.55107105515433	69.3309041699286	..	..	18.1308320495559	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.578052043914795	..	..	..	..	..	..	..	..	..	..	..	48.301702987786	3165789	..	..	..	..	..	..	..	..	..	..	..	..	2.29140060710712	..	287384	5177091	2605498	2571593	3589324	1811343	1777981	135051	152333	1981615	9053799	4551892	4501907	..	..	..	..	..	..	5025764	..	4028035
Tonga	TON	..	..	..	10.4445169003369	56.8882264350148	..	..	..	..	..	..	..	15	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.115239478647709	..	..	..	..	..	..	..	..	..	..	6.35112980255189	40.9427539432996	38483	..	..	..	..	..	..	..	..	..	..	..	..	0.852631300433594	..	6727	64407	31387	33020	36640	18966	17674	2964	3762	..	107773	53317	54456	..	..	..	..	..	..	82813	..	24960
Trinidad and Tobago	TTO	..	..	..	17.3052645046218	27.0905338257733	..	..	..	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.0436432547867298	..	..	..	..	..	..	..	..	..	..	4.62930242419968	42.902981952691	681265	..	..	..	..	..	..	..	..	..	..	..	..	0.253948220302279	..	183956	1063006	531597	531410	287974	146587	141387	78224	105732	545045	1534937	756408	778529	..	..	..	..	..	..	714682	..	820255
Tunisia	TUN	..	..	..	14.1240999569239	37.3867246397821	..	..	9.47322064564395	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.300515085458755	..	..	..	..	..	..	..	..	..	..	9.32899597507865	29.1056445294178	4445313	..	..	..	..	..	..	..	..	..	..	..	..	0.822964272088378	..	1161377	8222662	4039407	4183255	3074184	1579567	1494617	526053	635324	2475446	12458223	6145027	6313196	..	..	..	..	..	..	3669694	..	8788529
Turkiye	TUR	..	..	..	13.1243760248323	33.750722252951	..	..	6.18329226760253	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.247911587357521	..	..	..	..	..	..	..	85.9607	82.1321	89.7969	53.8594087593315	33.2872797661963	35071478	..	..	..	..	..	..	..	..	..	..	..	..	0.406430370277168	..	7624509	58094259	29505677	28588582	19607232	10054783	9552450	3185279	4439230	15847768	85326000	42745739	42580261	..	..	..	..	..	..	19229921	..	66096079
Turkmenistan	TKM	..	..	..	8.49265995441325	48.5923915205267	..	..	..	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.2064995765686	..	..	..	..	..	..	..	..	..	..	..	52.6352895381268	2163083	..	..	..	..	..	..	..	..	..	..	..	..	1.31817552142514	..	352287	4148135	2051460	2096676	2015678	1034532	981145	142066	210220	902353	6516100	3228059	3288041	..	..	..	..	..	..	2997211	..	3518889
Turks and Caicos Islands	TCA	..	..	..	14.4645838301932	22.8535654662533	..	..	..	..	..	..	..	13	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.782437381400663	..	4852	33544	17249	16294	7666	3751	3914	2169	2683	..	46062	23169	22892	..	..	..	..	..	..	2650	..	43412
Tuvalu	TUV	..	..	..	10.8450904945133	51.5462448339746	..	..	..	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.449751287698746	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.739830748144493	..	761	7017	3638	3379	3617	1878	1739	319	443	..	11396	5835	5561	..	..	..	..	..	..	3847	..	7549
Uganda	UGA	..	..	..	3.19257924450258	82.4965239431499	..	..	23.7679891710116	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.549508571624756	..	..	..	..	..	..	..	..	..	..	5.35094804280395	49.4363219744686	18881435	..	..	..	..	..	..	..	..	..	..	..	..	2.78160960502728	..	835283	26163266	12852163	13311103	21583785	10881596	10702189	337043	498240	3846102	48582334	24070802	24511532	..	..	..	..	..	..	35576357	..	13005977
Ukraine	UKR	..	..	..	31.3223428021514	23.8617863076852	..	..	7.40536799317816	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.357320100069046	..	..	..	..	..	..	..	..	..	..	12.8490222828559	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-2.66682470821613	..	7468075	23842645	11503045	12339599	5689281	2943485	2745795	2425078	5042996	3016789	37000000	16871609	20128390	..	..	..	..	..	..	11064850	..	25935150
United Arab Emirates	ARE	..	..	..	2.24988537867869	18.3511333254427	..	..	..	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.60428190231323	..	..	..	..	..	..	..	100	100	100	..	18.5447375982503	6668172	..	..	..	..	..	..	..	..	..	..	..	..	0.799054784290549	..	177543	7891202	5739410	2151793	1448125	748898	699228	95280	82264	3007583	9516871	6583587	2933285	..	..	..	..	..	..	1163057	..	8353814
United Kingdom	GBR	..	..	..	30.7275731455298	27.1877651031177	..	..	0.728754913132176	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.16114270687103	..	..	..	..	..	..	..	..	..	..	6.79396706793963	47.6106464578525	35275169	..	..	..	..	..	..	..	..	..	..	..	..	0.821212039762055	..	13299719	43282686	21641381	21641305	11767595	6034522	5733073	6112819	7186900	9648110	68350000	33788722	34561278	..	..	..	..	..	..	10497193	..	57852807
United States	USA	..	..	..	27.1681604300174	27.30241517264	..	..	..	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.21720099449158	..	..	..	..	..	..	..	..	..	..	4.11633838374488	46.4615617366137	170548899	..	..	..	..	..	..	..	..	..	..	..	..	0.491924871690548	..	58904562	216814687	108831393	107983295	59195646	30280628	28915018	26667932	32236631	18937269	334914895	165779952	169134944	..	..	..	..	..	..	55937486	..	278977409
Uruguay	URY	..	..	..	24.1101273092113	28.6336180027567	..	..	5.60852029123049	..	..	..	..	14	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.850249707698822	..	..	..	..	..	..	..	..	..	..	5.86910359896119	45.6525498825151	1775121	..	..	..	..	..	..	..	..	..	..	..	..	0.00917337117067443	..	540327	2241079	1118803	1122276	641702	328929	312774	211360	328966	1774396	3423108	1659092	1764016	..	..	..	..	..	..	144763	..	3278345
Uzbekistan	UZB	..	..	..	8.25536383138766	46.8283425313488	..	..	22.9917173795807	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.283767521381378	..	..	..	..	..	..	..	89.0136	87.1292	90.9056	..	36.0576036323822	14269864	..	..	..	..	..	..	..	..	..	..	..	..	2.12121533052509	..	1938290	23479159	11722430	11756729	10994901	5695719	5299182	805813	1132476	2603243	36412350	18223962	18188387	..	..	..	..	..	..	18012461	..	18399889
Vanuatu	VUT	..	..	..	6.57280923791394	68.3670480932159	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.568605482578278	..	..	..	..	..	..	..	..	..	..	..	44.0744741691555	141633	..	..	..	..	..	..	..	..	..	..	..	..	2.34900690287816	..	12568	191212	94302	96910	130726	67430	63296	6470	6098	..	334506	168202	166304	..	..	..	..	..	..	247615	..	86891
"Venezuela, RB"	VEN	..	..	..	13.6766213753061	41.48744437356	..	..	..	..	..	..	..	17	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.599200963974	..	..	..	..	..	..	..	..	..	..	..	36.8507409205346	11548202	..	..	..	..	..	..	..	..	..	..	..	..	1.87895331104326	..	2541911	18585811	9226084	9359727	7710778	3956254	3754523	1072594	1469317	2972145	28838499	14254932	14583567	..	..	..	..	..	..	3334307	..	25504192
Viet Nam	VNM	..	..	..	13.9855352577647	32.5205002444362	..	..	11.9604858170749	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.126466900110245	..	..	..	..	..	..	..	78.08	75.8894	80.32	3.25289282667662	48.2956802623402	56149382	..	..	..	..	..	..	..	..	..	..	..	..	0.682172962745761	..	9437122	67477732	33524683	33953050	21944096	11533142	10410953	3792423	5644699	9320866	98858950	48850248	50008702	..	..	..	..	..	..	59829437	..	39029513
Virgin Islands (U.S.)	VIR	..	..	..	34.7884774185352	31.8204916470812	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.654167771339417	..	..	..	..	..	..	..	..	..	..	..	44.9876170991709	46435	..	..	..	..	..	..	..	..	..	..	..	..	-0.471640678399366	..	21907	62972	29766	33206	20038	10176	9863	8809	13097	..	104917	48751	56166	..	..	..	..	..	..	3959	..	100958
West Bank and Gaza	PSE	..	..	..	6.19032834355534	66.0827380271507	..	..	..	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.20955741405487	..	..	..	..	..	..	..	86.6377	86.2802	86.9849	5.87110177678988	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2.39326476511584	..	185623	2998597	1485850	1512747	1981555	1010595	970960	81785	103839	778187	5165775	2578229	2587546	..	..	..	..	..	..	1158063	..	4007712
"Yemen, Rep."	YEM	..	..	..	4.54592930136084	67.0399953619269	..	..	..	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-2.27542042732239	..	..	..	..	..	..	..	..	..	..	..	7.7709291756649	6882832	..	..	..	..	..	..	..	..	..	..	..	..	2.21065600879913	..	912700	20077303	10116539	9960764	13459823	6889792	6570031	390131	522568	3292497	34449825	17396462	17053363	..	..	..	..	..	..	20728115	..	13721710
Zambia	ZMB	..	..	..	3.17063046312759	76.0971007322357	..	..	2.7919784070794	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.658970057964325	..	..	..	..	..	..	..	..	..	..	10.884531691282	44.7882980296988	7051257	..	..	..	..	..	..	..	..	..	..	..	..	2.72052846961362	..	363808	11474311	5642653	5831658	8731618	4366732	4364887	139477	224331	3181250	20569737	10148862	10420876	..	..	..	..	..	..	11038749	..	9530988
Zimbabwe	ZWE	..	..	..	5.84078694008356	71.3826802527922	..	..	27.0054265330107	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.17033493518829	..	..	..	..	..	..	..	..	..	..	..	50.0275198244097	6560725	..	..	..	..	..	..	..	..	..	..	..	..	2.09110005063999	..	549245	9403613	4302839	5100774	6712551	3361078	3351472	215336	333909	1578128	16665409	7879254	8786155	..	..	..	..	..	..	11246318	..	5419091
Africa Eastern and Southern	AFE	..	..	..	5.64167764563511	72.9789709138912	..	..	14.6674923475242	..	..	..	..	7.5	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	34.9	..	..	7.12697482131851	47.3466947965365	305240423	..	..	..	..	..	..	..	..	..	..	..	..	2.53158671228431	..	23344506	413786598	203925370	209861233	301977201	152423111	149554090	9774629	13569877	..	739108306	366123110	372985196	..	..	..	..	..	..	455768642	..	283339664
Africa Western and Central	AFW	..	..	..	5.28961481462189	78.0640713363709	..	..	21.3026911273872	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	39.4	..	..	4.67008370755076	43.9893962711558	178686576	..	..	..	..	..	..	..	..	..	..	..	..	2.54086409040491	..	14505096	274218379	137678146	136540239	214066031	108426217	105639818	6698956	7806140	..	502789511	252803314	249986197	..	..	..	..	..	..	253227876	..	249561635
Arab World	ARB	..	..	..	7.42297479610128	52.050134119642	..	..	4.65220854825618	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.64216403030709	20.8626444053756	145632824	..	..	..	..	..	..	..	..	..	..	..	..	1.84795454754101	..	22029336	296772340	155443093	141329251	154470401	78950341	75520061	10004379	12024964	..	473272080	244397809	228874274	..	..	..	..	..	..	190124006	..	283148074
Caribbean small states	CSS	..	..	..	12.6699212888042	35.190014511837	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.81386026387223	43.5766248488986	1277288	..	..	..	..	..	..	..	..	..	..	..	..	0.657153651808656	..	271439	2142389	1055714	1086676	753907	383168	370739	117635	153806	..	3167738	1556520	1611219	..	..	..	..	..	..	1679622	..	1488116
Central Europe and the Baltics	CEB	..	..	..	29.7071385030882	23.1259319589315	..	..	2.98392412075992	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	87.2227451727541	..	..	9.44284140088564	45.4732517908421	49142803	..	..	..	..	..	..	..	..	..	..	..	..	0.048293716256893	..	19468078	65533333	33025416	32507919	15155194	7774156	7381040	7760476	11707605	..	100156608	48560043	51596563	..	..	..	..	..	..	37023206	..	63133402
Early-demographic dividend	EAR	..	..	..	9.83325836927	41.5854950927909	..	..	10.6366261549358	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.87110177678988	32.7787524030373	1440010448	..	..	..	..	..	..	..	..	..	..	..	..	1.12814881381465	..	226402568	2302416549	1171872319	1130544238	957471321	493274706	464196609	103313268	123089302	..	3486290439	1768460298	1717830140	..	..	..	..	..	..	1843042091	..	1643248348
East Asia & Pacific	EAS	..	..	..	19.7401273303905	27.438207598053	..	..	5.78558837449707	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	79	..	..	3.67013142377007	44.2429763645614	1266197659	..	..	..	..	..	..	..	..	..	..	..	..	0.227035089485852	..	319295433	1617494293	826985119	790509180	443811442	233234550	210576886	142478196	176817236	..	2380601170	1202697866	1177903303	..	..	..	..	..	..	881128740	..	1499472430
East Asia & Pacific (excluding high income)	EAP	..	..	..	17.8024684528559	28.2788910567553	..	..	7.76825070463369	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	77.1200765331796	..	..	3.67013142377007	44.1513227098803	1141251964	..	..	..	..	..	..	..	..	..	..	..	..	0.214089647897026	..	260021380	1460591719	747750672	712841052	413039141	217440662	195598473	116252978	143768401	..	2133652241	1081444313	1052207927	..	..	..	..	..	..	852421351	..	1281230890
